bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
bubblesort;11df19d2f8c0403b360ccefa6ce9e3dbe0a6536f;10564;15722;57096;56860;57887;56990;57578;57765;58002;57761;58001;57981;57083;58046;2039;58060;10564;447;11011;11368;2392;668;1025;4.625;12.3125;148341;57609;84.04545454550001;6.045454545449999;9.90909090909
bubblesort;12d90bd5e93c43321ae9ae73a4f6af9878a8aa04;61363;63237;63552;28041;1962;12513;6767;62704;61;455;63745;63709;63483;63774;42306;63788;10450;688;11138;17916;2392;668;1025;19.9375;11.5625;199592;63337;73.22727272729999;17.1818181818;9.59090909091
bubblesort;1348c409e6b79b4a2e9353501ef4b3a85ad2444e;1345;48168;46817;47945;11186;9773;48407;48804;61;455;48833;48797;12526;48862;12104;48876;8940;688;9628;10792;2392;668;1025;7.25;11.625;146788;48425;82.3636363636;7.954545454550001;9.68181818182
bubblesort;148434f1c178c37afc8c11b4f552a02dc3247a2b;5745;62463;41154;38164;2726;63560;62363;63701;61;445;63730;63694;12222;63759;62719;63773;10472;701;11173;12220;2392;672;1025;19.125;17.8125;176111;63276;69.22727272729999;16.6818181818;14.0909090909
bubblesort;14f6eea0fee660fe586af93f5c11ff9b96e51435;1119;47489;46486;46829;8428;7284;47544;47731;47968;47727;47967;47947;6840;48012;9725;48026;8979;618;9597;11752;2392;668;1025;7.75;11.5625;149227;47575;82.27272727270001;8.409090909089999;9.31818181818
bubblesort;153ff5cfefe2e4c50ce2be3e465700e539a257a0;62259;61040;46831;27764;62139;2143;62901;62505;62032;514;63370;63488;11086;620;6654;63575;10374;700;11074;19516;2392;672;1025;18.125;18.0625;228153;63078;70.1818181818;16.0454545455;13.7727272727
bubblesort;15b19552d3d2dbfffa8b82270175323301ddbc75;1171;47423;46364;46828;8240;7385;47492;47889;61;455;47905;47882;6856;47947;9604;47961;8917;614;9531;18300;2392;668;1025;6.75;11.625;200258;47510;83.04545454550001;7.63636363636;9.31818181818
bubblesort;15d738be7a925cea0dadc3471e0d4195e3d507bb;16603;72445;31454;72797;73447;1623;73118;73515;61;455;73544;73508;11607;73573;2101;73587;10449;687;11136;10344;2392;668;1025;14.1875;11.5625;146840;73136;77.3636363636;13.1818181818;9.45454545455
bubblesort;15dabdc10e100286ff5c05a4b580fd2982bf1018;62134;61117;46892;27863;62217;2216;62983;63396;62003;485;63445;63584;11062;620;6729;63671;10373;700;11073;19516;2392;672;1025;20.5625;18.0625;228153;63174;68.3636363636;17.8181818182;13.8181818182
bubblesort;163bea1845fae2e7821ad586e988596b69d5c7ab;5612;56320;57195;56962;2046;57089;57677;57864;58101;57860;58100;58080;5987;58145;57374;58159;5514;645;6159;11368;2392;668;1025;4.9375;11.4375;148341;57708;84.3181818182;6.318181818180001;9.36363636364
bubblesort;16a6860b0b39f04478056906a9f213669f4c9639;10860;56220;56296;56861;2147;56877;57462;57651;57886;57665;57905;57885;6185;57950;56570;57964;10564;645;11209;11368;2392;668;1025;17.625;11.4375;148843;57513;75.27272727270001;15.5;9.22727272727
bubblesort;18cb8d18d3e305d3d2418b6bc8f3bafcdf740660;11850;56726;57404;57056;1443;57986;57859;58066;58303;58062;58302;58282;7078;58347;57878;58361;10564;645;11209;11368;2392;668;1025;13.4375;11.1875;148843;57910;78.5909090909;12.0454545455;9.36363636364
bubblesort;1ba4c6bd32f2ce6aa51ef738fd33d6509fd864e3;61359;62869;27700;62997;11529;6497;62918;63094;63333;62201;63354;63334;41735;63399;1744;63413;10466;646;11112;11368;2392;668;1025;31.5;11.25;148843;62962;65.4090909091;25.1818181818;9.40909090909
bubblesort;1bfc3186c846b3f864b069bb36138dfbb4952d8f;30665;67385;30761;56944;66397;68043;67745;68140;61;455;68190;68154;15267;68219;67451;68233;10448;10191;20639;17980;2392;668;1025;24.4375;11.625;199682;67782;70.45454545449999;20.2727272727;9.27272727273
bubblesort;1bfdd333c513930bf11cedc2e49c2380a5c02476;5612;56154;56974;56863;1151;57815;57507;57924;61;455;57940;57917;5921;57982;57918;57996;5453;642;6095;17916;2392;668;1025;10.875;11.625;199874;57545;80.4090909091;10.3181818182;9.27272727273
bubblesort;1c51e8a3690d20ad43b15861805c0e51e03aa639;71460;72057;72857;22792;2239;73514;1422;73608;71739;455;73650;73614;16660;73679;12202;73693;10449;687;11136;10344;2392;668;1025;19.8125;11.5;146338;73242;73.77272727270001;17.0454545455;9.18181818182
bubblesort;1edbe31cf8cc1e780b1dd6a5c1fbee9b9256e3f6;1538;56092;38557;55614;9152;57002;56818;56919;988;1509;57587;57799;32119;57898;15366;57912;10720;883;11603;19196;2392;668;1025;9.5;11.6875;200898;57461;80.5;9.81818181818;9.68181818182
bubblesort;1fa1571b4fc71ecab5dd08d19c09f971dff67bd0;36407;77703;32353;78144;11743;2313;78359;78756;61;455;78785;78749;1330;78814;18156;78828;15893;687;16580;10344;2392;668;1025;8.9375;11.75;146338;78377;81.0;9.27272727273;9.72727272727
bubblesort;206a2788cafa9879d32f3b59600b299e0f7aae42;61870;62234;63447;27042;2551;11905;6059;62606;61;455;63646;63610;63392;63675;42305;63689;10449;687;11136;17916;2392;668;1025;19.5;11.9375;199616;63238;73.72727272729999;16.7727272727;9.5
bubblesort;22154e5a0466b4d45e19544887b0ee3dab0a1f1f;1673;46842;46539;47147;11266;8898;47534;47936;163;676;47958;47982;10293;48123;14045;48137;8950;660;9610;10856;2392;668;1025;7.0;12.1875;146850;47686;82.6363636364;7.77272727273;9.59090909091
bubblesort;22513c0a9573ffd9e267f222140d299afa37e335;26411;71365;72961;17841;73643;2734;72402;73701;61;455;73753;73717;6361;73782;73687;73796;10450;688;11138;10344;2392;668;1025;17.75;11.4375;146840;73345;74.27272727270001;15.7272727273;10.0
bubblesort;22c21659e3eb6bec2e5f796e7d0e0f52a039d159;1376;78002;77908;23188;436;78762;78462;78859;61;455;78888;78852;26563;78917;32111;78931;15894;688;16582;10344;2392;668;1025;4.375;12.1875;146338;78480;83.8636363636;5.681818181819999;10.4545454545
bubblesort;22fa67b2d7e4a27991750ff3b7c555f11afcbd06;36697;40478;61935;61207;72726;71719;72425;72612;72849;72608;72848;72828;72612;72893;72114;72907;5416;10149;15565;11432;2392;668;1025;21.5625;10.9375;148405;72456;72.6363636364;18.5;8.86363636364
bubblesort;22fcc600e560816b955f00e86cbd7221a9d33586;30560;67185;30462;57045;66495;68241;67943;68338;61;455;68388;68352;16161;68417;67544;68431;10448;10191;20639;17980;2392;668;1025;24.3125;11.8125;199972;67980;69.9090909091;20.6363636364;9.45454545455
bubblesort;23cb67bfc82e7f17795c777cab661b6a4f51432b;10956;15608;56206;56649;57498;57463;57163;57560;61;455;57589;57553;57163;57618;1917;57632;10446;489;10935;11048;2392;668;1025;4.1875;12.625;147544;57181;83.72727272729999;5.909090909090001;10.3636363636
bubblesort;244ba82d95c57a03269c259a96647cc2011fe58d;10860;21350;62053;62602;2275;62408;62913;63330;61;455;63359;63298;1508;585;63307;63402;10450;688;11138;10344;2392;668;1025;19.625;11.625;146840;62951;73.22727272729999;17.6818181818;9.09090909091
bubblesort;25091598e3512510d09c565ec93a7142580e6e3a;51961;51764;52351;51800;6199;52494;52302;53320;61;455;53349;53313;2215;53378;12104;53392;10548;489;11037;10344;2392;668;1025;10.375;11.6875;146340;52941;80.72727272729999;9.86363636364;9.40909090909
bubblesort;263e2931b4e244b81070ab1a3c657ceed8c461b9;719;47254;46913;47780;8394;10068;48333;48730;5717;455;48758;48735;48274;48800;13685;48814;6288;612;6900;18300;2392;668;1025;14.125;12.625;200258;48363;76.3181818182;13.0454545455;10.6363636364
bubblesort;265ae6ce048ef833c1d5d1203b8d11ccbb2f4e17;6156;56128;56682;56762;2322;57934;56925;58055;61;445;58084;58038;6676;620;56889;58127;5521;701;6222;12220;2392;672;1025;4.625;18.25;176111;57630;79.4090909091;6.5;14.0909090909
bubblesort;27038fdcc34e3ea833a21ea260fbdc7ebfcbc8cd;5514;15657;51523;51207;52246;52373;52073;52470;61;455;52486;52463;52262;52528;1775;52542;10502;444;10946;17852;2392;668;1025;3.3125;12.3125;199842;52091;84.45454545449999;5.409090909090001;10.1363636364
bubblesort;2752dc5b0b6f8cd2d5ce5da4a897556700b4c250;10564;15722;56500;56757;57586;56690;57277;57464;57701;57460;57700;57680;56783;57745;2040;57759;10564;447;11011;11368;2392;668;1025;4.5;12.125;148341;57308;84.04545454550001;5.954545454550001;10.0
bubblesort;28491010bc56f0935262adf8b4862c799b965bfb;71460;72056;72758;22694;2142;73415;2131;73505;71739;455;73547;73511;17364;73576;12105;73590;10450;688;11138;10344;2392;668;1025;21.0;11.4375;146840;73139;72.6363636364;18.0;9.36363636364
bubblesort;286a4cb1735089fecb86fbe685cf4488bbd0fbfa;26422;48257;47320;40829;11682;48189;47949;48683;121;555;48841;48823;1680;48888;14596;48902;9704;661;10365;18428;2392;668;1025;7.4375;12.3125;200418;48451;81.5909090909;8.318181818180001;10.0909090909
bubblesort;2a433699ddd05b446ea6a12370d93113ba14d28f;25116;35224;36399;66362;1926;67358;67258;67448;67684;67461;67701;67681;31444;67746;66972;67760;10565;10150;20715;11432;2392;668;1025;19.4375;11.75;148907;67309;73.04545454550001;17.0909090909;9.86363636364
bubblesort;2af6db4b15361b4d801017adef65a5dab755ab64;62832;62289;62659;28067;12392;7106;61643;63696;61;445;63725;63689;46673;63754;2159;63768;10475;701;11176;12156;2392;672;1025;16.1875;18.125;176047;63271;71.6818181818;14.1363636364;14.1818181818
bubblesort;2b805146f1c8c705d09afe4aaf3c721433a06efe;11057;15907;56312;56751;57801;57062;57469;57866;61;455;57895;57859;56955;57924;2219;57938;10546;489;11035;10280;2392;668;1025;3.375;12.125;146776;57487;84.6818181818;5.590909090909999;9.72727272727
bubblesort;2f0e43bab2b49226fb8353c9587dd9173467ea62;6999;62241;51357;22397;2463;63099;62815;63212;61;455;63241;63205;11417;63270;62195;63284;10449;688;11137;17916;2392;668;1025;19.125;11.9375;199906;62833;73.54545454550001;16.8181818182;9.63636363636
bubblesort;2f3a4fbc6753200c97dccd77924f5abda4b113e5;62234;61017;46793;27764;62115;2119;62877;62482;62003;485;63349;63488;11062;620;6630;63575;10374;700;11074;19516;2392;672;1025;18.625;18.25;228443;63078;70.77272727270001;15.6363636364;13.5909090909
bubblesort;2fa49cde4cc45ee6ec8dfd620bb7d43c8e309718;34734;56944;53533;58296;58121;11257;7186;8818;291;705;58509;58473;1831;620;57791;58560;10475;701;11176;19580;2392;672;1025;19.5625;17.9375;228217;58063;69.45454545449999;16.863636363599998;13.6818181818
bubblesort;30b1420eaf56abc2f97685e4c072de5cf2927b14;5612;56320;57197;56963;2047;57077;57661;57868;58105;57864;58104;58084;5987;58149;57376;58163;5514;645;6159;11368;2392;668;1025;11.1875;11.8125;148341;57712;79.22727272729999;10.9090909091;9.86363636364
bubblesort;3451bd97fbc13de453eb70d034085ca6baa3de85;28307;51860;47430;53165;10600;52766;6212;53262;295;737;53408;53440;2226;575;9775;53535;10431;740;11171;11112;2392;668;1025;21.8125;11.375;147106;53084;72.6363636364;18.5909090909;8.77272727273
bubblesort;352029580f2838dec75e8cc5deabf7f2a9eeeff8;9877;47670;47570;41998;7903;43233;48360;7539;16990;48561;48801;48781;1276;48846;48234;48860;6053;645;6698;11944;2392;668;1025;14.9375;11.5;149419;48409;76.8181818182;13.6363636364;9.54545454545
bubblesort;35b3a0ea72d7f835b194b26199e2533128b8adbb;72529;71999;72672;27673;17069;2081;72983;73399;61;445;73428;73392;1630;73457;22029;73471;10479;702;11181;12156;2392;672;1025;15.125;11.8125;176549;72974;76.6818181818;13.4090909091;9.90909090909
bubblesort;3640a1b632a2cff57f2fc12ceb498c45b83abd76;11555;16201;61459;61900;62949;62210;62617;63014;61;455;63043;63007;61611;63072;2318;63086;10546;687;11233;17916;2392;668;1025;4.9375;12.0625;199616;62635;83.72727272729999;6.590909090909999;9.68181818182
bubblesort;377cf8df665dbafef5b3b71ed4c47d827cbfb23d;30665;67385;30761;56944;66397;68043;67745;68140;61;455;68190;68154;15267;68219;67451;68233;10448;10191;20639;17980;2392;668;1025;24.25;11.5625;199680;67782;70.27272727270001;20.0909090909;9.63636363636
bubblesort;37bf90e5e431713edf9d2bd29a68cfae366ccec6;1204;49109;48737;43612;12126;14838;43681;49634;12404;49648;49293;49897;17367;49971;49602;49985;10134;655;10789;12008;2392;668;1025;15.1875;11.625;149483;49534;76.6363636364;13.8636363636;9.5
bubblesort;3ae2df3baa932f070aaed57f7912d7c182090641;39205;10354;10061;15206;39555;39493;39295;39636;39313;40457;39548;39613;39478;40049;39478;40063;8870;1564;10434;273340;2392;668;1025;67.5;9.375;455298;39612;42.4545454545;49.5454545455;8.0
bubblesort;3d7ad57c74742ecd241140943add5272c20e41ae;21555;60963;63250;62694;63341;2330;62202;63401;61;455;63451;63415;11115;63480;2201;63494;10449;687;11136;10344;2392;668;1025;20.625;11.6875;146842;63043;72.6818181818;17.5;9.81818181818
bubblesort;3d7adc4efe252eb89c4d66894576308d5eac9e24;62149;60962;22657;52390;62332;2628;63100;63492;61;455;63543;63507;6459;63572;12308;63586;10446;687;11133;10344;2392;668;1025;20.125;11.5;146338;63135;72.8636363636;17.8181818182;9.31818181818
bubblesort;3e457bbd1653268fc1c75b02d3daf5de3fa64063;11559;56005;66011;67247;67998;67261;67666;68063;61;455;68092;68056;317;68121;68049;68135;10546;489;11035;10280;2392;668;1025;4.25;12.1875;146274;67684;83.5909090909;6.22727272727;10.1818181818
bubblesort;402a7704882c730ce8e54e49a283763b6db685a4;62687;61378;47299;28168;62688;2692;63450;62954;61963;445;63936;63892;11518;620;7191;63979;10474;701;11175;18748;2392;672;1025;19.75;17.9375;227397;63482;69.3636363636;16.8181818182;13.8181818182
bubblesort;4044e576a32a2ce70b381b3a48ecbab6fe753ba1;94141;53847;5833;11592;77786;123905;127179;124054;3059;126056;127586;127582;401;127761;127576;127775;10348;688;11036;18876;2392;668;1025;20.125;14.0625;219069;127324;71.3181818182;17.5454545455;11.1363636364
bubblesort;4046af39df22a6fbb9f145c966033a549ab4c267;10899;56429;57277;56791;2218;57130;57714;57890;58183;57886;58182;58162;6188;58227;57414;58241;10590;658;11248;12220;2392;672;1025;12.9375;12.25;176611;57744;77.54545454550001;12.3181818182;10.1363636364
bubblesort;41004abbf98243a428a1ca4cf19b2cc0d58fed38;1296;49729;48486;49134;13192;11685;49798;50195;61;455;50211;50188;11319;50253;11276;50267;10502;642;11144;18300;2392;668;1025;6.75;11.25;200258;49816;82.6818181818;7.954545454550001;9.36363636364
bubblesort;46426b827cc1b387535d394bba7fa3c42cdfff05;22492;9130;9044;43294;48606;1735;49619;50016;61;455;50032;49995;13073;731;50002;50088;10502;612;11114;18300;2392;668;1025;8.625;12.25;200050;49637;81.3636363636;9.13636363636;9.5
bubblesort;47e9eb367a87a6b104b098c02320725251a2bc4b;12574;49744;48416;43816;15698;16751;49819;50216;61;455;50232;50195;1563;731;8773;50288;7702;642;8344;18300;2392;668;1025;10.125;11.9375;200048;49837;80.8636363636;9.90909090909;9.22727272727
bubblesort;48c43306ac32a7d8ff465f0ceadfb5114c01f764;62234;61017;46693;27664;62016;2018;62773;63198;62003;485;63247;63386;11766;620;6531;63473;10374;701;11075;19516;2392;672;1025;17.8125;18.125;228153;62976;70.3636363636;15.9545454545;13.6818181818
bubblesort;498a56e45c97cca165d43bb94bc346f1d6288c34;25155;40383;56180;66378;71800;72593;72450;72628;72921;72624;72920;72900;72626;72965;72149;72979;5539;10163;15702;12220;2392;672;1025;20.5;18.25;176611;72482;68.22727272729999;17.2727272727;14.5
bubblesort;4b4ad402cfa773f9eb593ef140dcc93e448a2e41;10860;56354;57074;56757;1960;57205;57609;58026;61;455;58042;58019;6118;58084;57311;58098;10502;641;11143;17916;2392;668;1025;11.6875;11.1875;199906;57647;79.6818181818;11.2272727273;9.09090909091
bubblesort;4b6c81d6495675e498c28af4b6c1b80609bfbaa4;71460;72052;72858;22791;2239;73511;1424;73617;61;455;73646;73610;16660;73675;12201;73689;10449;687;11136;10344;2392;668;1025;13.25;11.5625;146840;73238;78.22727272729999;12.4545454545;9.31818181818
bubblesort;4be4173c6b7647500b314367e730306b108a169c;10963;55510;66706;67142;67994;67241;67654;68050;61;455;68099;68063;521;68128;67347;68142;10548;489;11037;10344;2392;668;1025;16.1875;12.4375;146338;67691;75.3181818182;14.6363636364;10.0454545455
bubblesort;4c31994442c983f5c23c91b377be70477066580f;61851;61012;17110;51787;61829;1922;62494;62893;178;571;62947;62898;11811;63072;6551;63086;10348;688;11036;18684;2392;668;1025;21.125;11.375;200650;62635;72.1363636364;18.4090909091;9.45454545455
bubblesort;4e0cbf5188decc3e1d515dab766d86c1494ae2b5;30770;68177;31955;57442;67700;68541;67240;68648;61;455;68698;68662;16064;68727;66951;68741;10447;10191;20638;17980;2392;668;1025;24.25;11.6875;199680;68290;70.0;20.1818181818;9.81818181818
bubblesort;4eb9da394ab804773e9fc317f9211e8449ac8ab3;62072;15718;61475;31164;61860;62910;1428;63024;61;455;63040;63002;60694;732;62308;63096;5453;10146;15599;18172;2392;668;1025;21.125;11.625;199920;62645;72.6363636364;18.1363636364;9.22727272727
bubblesort;4f743d40740e31ff82fae39c6ba0d22a920047eb;71459;72250;73054;32795;2239;73712;1521;73806;71936;455;73848;73812;16461;73877;12202;73891;10449;687;11136;10344;2392;668;1025;19.3125;11.8125;146840;73440;73.6363636364;16.6818181818;9.68181818182
bubblesort;4ff3f40ae504a9ed8bb64d4d63284aed3707e281;6308;56815;55903;56461;1338;57592;57473;57660;57897;57656;57896;57876;5887;57941;57075;57955;5513;645;6158;11368;2392;668;1025;5.25;11.75;148341;57504;84.5909090909;6.1363636363600005;9.27272727273
bubblesort;50f1b992c7e7f5002b51076cab994ebf009f3710;11752;16401;51256;52399;53152;53116;52816;53213;61;455;53242;53206;52513;53271;2316;53285;10548;490;11038;10280;2392;668;1025;6.1875;11.75;146776;52834;83.04545454550001;7.22727272727;9.72727272727
bubblesort;53908737ce0db524df780f89dbd7bbff639e861e;1875;56600;56704;56947;57498;57560;57867;58264;61;455;58293;58257;16657;58322;12104;58336;10548;687;11235;10280;2392;668;1025;5.9375;11.875;146274;57885;83.27272727270001;7.045454545449999;9.68181818182
bubblesort;5505d8a416320f20969909f03aaf72f4112a8621;62832;61795;62660;28063;12392;7106;61643;63695;61;445;63724;63688;46669;63753;2661;63767;10475;701;11176;12156;2392;672;1025;17.9375;18.375;176549;63270;70.0;15.3636363636;14.6363636364
bubblesort;567dfff2fe62e783ffe3cc4e99e0c9d1d47a5be8;35697;56944;53535;58293;58151;10795;7746;8818;251;625;58509;58473;1881;620;57841;58560;10475;701;11176;19580;2392;672;1025;21.3125;18.0;228507;58063;67.6363636364;18.3181818182;14.0454545455
bubblesort;5836799a54ec05eb3d59b90e413790d4cd6340c8;10564;15722;56896;56660;57687;56790;57378;57565;57802;57561;57801;57781;56883;57846;2039;57860;10564;447;11011;11368;2392;668;1025;4.6875;11.6875;148341;57409;84.3181818182;6.181818181819999;9.5
bubblesort;58fd260b0cfd7ebd0d4adbc7f981961b449c74bd;30665;71639;31261;61697;2654;72188;72501;72896;61;455;72946;72910;15267;72975;72201;72989;10449;10191;20640;10408;2392;668;1025;23.8125;11.75;146402;72538;70.4090909091;19.7727272727;9.81818181818
bubblesort;59c84dff951846432c6e9e16c91899874beda4c9;10564;15656;56873;56662;57768;57731;57431;57828;61;455;57844;57807;57615;731;1877;57900;10502;444;10946;17916;2392;668;1025;4.5;12.0625;199664;57449;85.1363636364;5.5;9.36363636364
bubblesort;5a3668dde8a33288fd826c60c87e1aae84844386;21357;60961;63253;62698;63349;2235;62220;63428;61;455;63457;63398;11115;584;2207;63500;10450;688;11138;10344;2392;668;1025;13.0;11.375;146840;63049;78.6363636364;12.3181818182;9.04545454545
bubblesort;5c06ca6661052468b66bc8a949276f9e1205ad27;35213;36606;41758;62191;78376;78366;78066;78463;61;455;78492;78456;12111;78521;76847;78535;20448;10191;30639;17980;2392;668;1025;13.75;11.25;199664;78084;77.6818181818;13.0;9.31818181818
bubblesort;5c9a653cc94fd98c64967655dc5b7c645c6ba2f0;21555;60961;63251;62693;63339;2329;62213;63418;61;455;63447;63411;11115;63476;2201;63490;10449;687;11136;17916;2392;668;1025;14.5;11.5625;199906;63039;77.4090909091;13.2272727273;9.36363636364
bubblesort;5d254967089f6f87e259a043f25afde7c92e68f0;11456;16003;56408;56749;57800;57765;57465;57862;61;455;57891;57855;57164;57920;2217;57934;10546;490;11036;10280;2392;668;1025;4.625;12.75;146776;57483;83.54545454550001;6.1363636363600005;10.3181818182
bubblesort;5d7397d0105298b737215c10b57f98bd6417f50f;16343;52245;48734;53836;7357;53210;53113;14371;6620;455;53993;53957;49974;54022;2165;54036;10347;686;11033;11560;2392;668;1025;20.9375;11.0625;147554;53585;73.1363636364;18.0;8.86363636364
bubblesort;5dc3c424ce024120b4db078bca0c13831c810488;62251;61061;52351;22692;62331;2627;62196;63494;61;455;63545;63509;6557;63574;12306;63588;10447;687;11134;10344;2392;668;1025;19.75;11.9375;146338;63137;72.77272727270001;17.5454545455;9.68181818182
bubblesort;5f3c25098bed2ab00734a21025714b8ce40fb6f6;16541;72466;31644;72736;73414;1583;73071;73477;61;445;73538;73502;11613;73567;1536;73581;10477;701;11178;12220;2392;672;1025;20.3125;12.0;176611;73084;72.4090909091;17.4545454545;10.1363636364
bubblesort;602735157aab6e298d5f846d63b0d9889b400937;26815;21247;72048;53587;6391;73911;73611;74008;61;455;74037;74001;1628;74066;12401;74080;15894;687;16581;17916;2392;668;1025;13.6875;12.125;199906;73629;77.6363636364;12.7727272727;9.59090909091
bubblesort;6401ff57ea8830a1e5904f75af7f5063ed08d282;30827;67510;30422;56665;66508;67446;67579;67974;61;455;68024;67988;16299;68053;66559;68067;10449;10191;20640;18428;2392;668;1025;23.75;11.625;200420;67616;70.4090909091;20.0;9.59090909091
bubblesort;685182819dde12020ca406f7a45edff5967f1913;30665;67385;30761;56944;67215;68050;67752;68147;61;455;68199;68153;15267;568;67456;68242;10449;10192;20641;17980;2392;668;1025;24.5625;11.9375;200006;67791;70.04545454550001;20.2272727273;9.72727272727
bubblesort;692f8ee41a7b1fd6f842e590720af53adb3791a8;62549;61063;42160;28143;62733;2530;62400;63702;61838;62234;63751;63715;11511;63780;7151;63794;10449;687;11136;17980;2392;668;1025;30.3125;11.875;199938;63343;65.77272727270001;24.318181818200003;9.90909090909
bubblesort;6bc0c8e686d778d49a7b24647b754addb21778c3;10960;15722;56007;56659;57485;57295;57176;57363;57600;57359;57599;57579;57386;57644;1940;57658;10563;448;11011;11368;2392;668;1025;4.4375;12.25;148843;57207;84.3181818182;5.77272727273;9.90909090909
bubblesort;6c23c6c468a42c57ccdeb908185f07ef0ce457c5;61869;61076;17130;51776;61948;2040;62515;62909;182;576;62962;62906;11833;63072;6770;63086;10348;688;11036;11112;2392;668;1025;19.6875;11.625;147610;62635;73.27272727270001;17.0;9.72727272727
bubblesort;6ffe1509b7b1a2a504bb1e1cf5df6dcdc6224fd6;1710;57405;55664;58764;41997;58406;57927;58733;6735;9471;58983;58947;37467;620;57845;59034;10487;711;11198;19580;2392;672;1025;32.0;11.625;228217;58537;64.1818181818;26.4545454545;9.36363636364
bubblesort;70c6b11cc532bf5efc2d07c34abe0ade185cf1eb;11755;16306;56305;56850;57899;57162;57567;57964;61;455;57993;57957;56561;58022;2418;58036;10546;489;11035;10280;2392;668;1025;4.25;13.3125;146274;57585;83.22727272729999;6.090909090909999;10.6818181818
bubblesort;71243b81f692ae62a6c30b42212d4752091275a8;10603;15729;57177;56886;57963;57756;56921;57784;58077;57780;58076;58056;57090;58121;2074;58135;10588;460;11048;12156;2392;672;1025;4.5625;19.125;176045;57638;78.95454545449999;6.045454545449999;15.0
bubblesort;7261003966667af81ddc1dea77841f88bf353606;71260;71956;72657;22792;2239;72804;1422;73508;71640;72035;73550;73514;16660;73579;12201;73593;10449;687;11136;10344;2392;668;1025;20.8125;11.5;146840;73142;72.95454545449999;17.6818181818;9.36363636364
bubblesort;726947a70c7dd8dc800acd37e8defb15d9f93af6;5910;11068;56896;56360;57586;56689;57277;57464;57701;57460;57700;57680;56783;57745;2140;57759;10564;447;11011;11368;2392;668;1025;6.3125;11.875;148843;57308;82.54545454550001;7.5;9.95454545455
bubblesort;73713cd271585f76d4f18f64a4cbb31594ee5566;61889;61096;17047;46736;61847;1943;62515;62907;179;573;62951;62912;16798;63072;6571;63086;10348;688;11036;18684;2392;668;1025;18.8125;11.625;200652;62635;74.0909090909;16.4545454545;9.45454545455
bubblesort;74890aecc644cf20919594129cc7428801fcb023;833;48144;46988;47577;13175;12324;48220;48617;61;455;48633;48596;12552;731;7428;48689;8917;642;9559;18300;2392;668;1025;6.4375;11.4375;200048;48238;83.8181818182;7.454545454550001;8.72727272727
bubblesort;74990cc0cd4722c8e774624102dc2fdfb70c6d29;10564;15722;56501;56757;57678;56771;57365;57551;57806;57565;57805;57785;56278;57850;2039;57864;10564;447;11011;11368;2392;668;1025;15.375;12.25;148341;57413;76.3636363636;13.8636363636;9.77272727273
bubblesort;74b008102edd24bf57318bf1719247094d64ad0a;11296;62369;41252;28064;2628;63581;62367;63702;61;445;63731;63695;6976;63760;62227;63774;10472;701;11173;12220;2392;672;1025;18.625;18.3125;176109;63277;68.8636363636;16.4090909091;14.7272727273
bubblesort;75451b3028df22084d35392394116531b566e788;30865;71639;41560;52195;2149;73194;72896;73291;61;455;73341;73305;15267;73370;72600;73384;10448;10191;20639;10408;2392;668;1025;23.75;11.625;146906;72933;71.0;19.5909090909;9.40909090909
bubblesort;754bb318c184481fff15c340ae7b7d6a368a8b3a;21355;72242;71455;22692;2463;72400;72901;73319;61;455;73348;73312;6558;73377;73300;73391;10449;687;11136;10344;2392;668;1025;18.6875;11.3125;146338;72940;74.22727272729999;16.5909090909;9.18181818182
bubblesort;75c1a75cd2282bcc57b4f8bbaf369e6704eb6e75;21357;60762;63153;62599;62541;2236;62111;63310;61546;455;63361;63299;11115;587;2207;63404;10450;688;11138;10344;2392;668;1025;19.0625;11.25;146840;62953;74.77272727270001;16.4545454545;8.77272727273
bubblesort;75ca1101598a2d27471402b0bbcbf5534cb78abf;61263;60317;60092;62843;30622;62191;61586;62856;7559;8269;62877;63016;1808;620;27819;63103;10373;700;11073;20284;2392;672;1025;20.1875;17.375;228921;62606;68.8636363636;17.4545454545;13.6818181818
bubblesort;764e464fabbf797ec93abdc888eb6febf81f8a73;10860;56354;57074;56759;1960;57205;57609;58026;61;455;58042;58019;6119;58084;57311;58098;10502;641;11143;17916;2392;668;1025;11.875;11.125;199584;57647;79.4090909091;11.4545454545;9.13636363636
bubblesort;77e2299a541c89fd76a3f85e20467cc728b87a9e;53706;1555;49119;53325;34396;47939;53290;54164;10651;10259;54207;54177;52688;54242;53234;54256;10450;688;11138;11048;2392;668;1025;34.0625;10.25;147044;53805;63.5909090909;27.7272727273;8.681818181819999
bubblesort;7993a365fe480e928a3f1d428961a202c9455121;1636;47420;46484;47068;10926;8996;47113;47847;121;555;48005;47987;10467;48052;13981;48066;8954;661;9615;18364;2392;668;1025;7.0625;12.125;200354;47615;82.0;8.04545454545;9.95454545455
bubblesort;7a11f312e6115839b90894ca389f14143e46cb68;5516;11458;42443;42501;43537;43500;43200;43597;61;455;43613;43576;43384;731;1625;43669;10502;444;10946;18300;2392;668;1025;4.1875;11.25;200050;43218;85.5909090909;5.6363636363600005;8.77272727273
