bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
insertsort;9bf6a583010c9f4a51857aacfc9304f8db0bc579;2027;2934;939;948;1890;4966;4826;5063;61;295;5092;5045;157;412;5040;5135;1102;336;1438;18236;2480;308;1025;7.5625;15.375;210343;4844;81.5909090909;6.409090909090001;12.0
insertsort;9c38612c6f407be612aa88a64a137aa10356ea9b;368;320;778;618;869;845;708;945;61;295;974;938;681;1003;685;1017;145;203;348;10280;2480;308;1025;18.1875;17.1625;145202;726;72.5818181818;13.7727272727;13.6454545455
insertsort;9c48e4ca8272926f8f9947ebf08ebcaadd985cfe;396;298;497;518;617;601;461;698;61;295;727;691;166;756;668;770;128;196;324;10664;2480;308;1025;9.400000000000002;21.325;145586;479;76.2454545455;7.34545454545;16.4090909091
insertsort;9c60a1c781e1095d9c7a98051e585ab0ae2e6759;421;441;591;587;492;453;532;769;61;295;798;762;421;827;635;841;146;203;349;18940;2480;308;1025;19.375;16.125;199570;550;72.3181818182;14.6818181818;13.0
insertsort;9c69b1c77448b44e196f607ecbbcec9b02f5a721;407;211;549;681;711;684;614;851;61;295;880;844;582;909;843;923;189;156;345;17852;2480;308;1025;13.25;19.625;198764;632;74.6818181818;10.0909090909;15.2272727273
insertsort;9c9e571d456352e5cd979c50d6bae1febea19f59;439;435;584;666;458;520;380;797;61;295;826;790;317;855;606;869;142;202;344;11368;2480;308;1025;21.625;16.875;146290;578;70.0;16.4545454545;13.5454545455
insertsort;9cbf4ea24d7398180bc8c93e5372221eaf90c944;929;931;673;497;1334;1757;1307;1817;1439;1794;1893;1879;165;1944;1872;1958;138;195;333;18108;2480;308;1025;28.0;19.5625;210219;1667;63.8636363636;20.9090909091;15.2272727273
insertsort;9cc29484995201f12e9e4ff255d93566f75a1b58;351;440;613;527;735;701;543;812;61;298;841;805;357;870;769;884;160;195;355;19516;2480;312;1025;12.712500000000002;25.612499999999997;227303;534;70.3545454545;9.8;19.8454545455
insertsort;9d1a7f8e68411b885c78839a99df134ec7f2557a;274;289;503;580;288;604;464;701;61;295;730;694;474;759;678;773;135;205;340;10600;2480;308;1025;13.375;22.25;146024;482;72.27272727270001;10.4545454545;17.2727272727
insertsort;9d452fcf2f680cba414af73c4f3c0fe94bbbba8c;281;291;473;562;288;589;449;686;61;295;715;679;466;744;668;758;128;197;325;10536;2480;308;1025;10.9375;21.6875;145458;467;74.5;8.63636363636;16.863636363599998
